email_id,sender_domain,timestamp,Type,Area,Sub Area,Child Sub Area,email_body
email_398,client.com,11/8/21 22:25,Service Request,Credit Cards,Card Not Activated,Cards agt. Deposits,"Subject: Service Request: Help with Card Not Activated – Cards agt. Deposits (Credit Cards)

Hi team,

I'm following up on Card Not Activated (specifically: Cards agt. Deposits).
I was told this would be fixed, but I haven't heard back.


Thanks"
email_267,business.org,12/14/21 21:37,Complaint,Credit Cards,Airport Lounge details,Airport Lounge access was Denied,"Subject: Need assistance: Airport Lounge details – Airport Lounge access was Denied

Hey,

This is regarding my complaint for Airport Lounge details (Credit Cards).
It started a few days ago and hasn't been resolved.
Let me know if you need anything else.


Sincerely"
email_63,anothercorp.net,9/15/21 11:21,Complaint,SERVICE RELATED ISSUE,Cross Selling,N/A,"Subject: Question about Cross Selling in SERVICE RELATED ISSUE

Hey,

I'm raising a complaint about Cross Selling in SERVICE RELATED ISSUE.
I tried the usual steps but the problem persists.


Cheers"
email_306,client.com,3/28/21 17:53,Complaint,Credit Cards,Getting error DEBIT FAILURE while doing Transaction,Getting error DEBIT FAILURE while doing Transaction,"Subject: Issue with Getting error DEBIT FAILURE while doing Transaction – Getting error DEBIT FAILURE while doing Transaction (Complaint)

Hi team,

This is regarding my complaint for Getting error DEBIT FAILURE while doing Transaction (Credit Cards).
It started a few days ago and hasn't been resolved.
Not sure what else you need.


Thanks"
email_279,client.com,9/28/21 1:12,Complaint,Suggessions/Issues,Amount sent to Union Bank of India account,Chargeback raised by sender Bank,"Subject: Complaint: Help with Amount sent to Union Bank of India account – Chargeback raised by sender Bank (Suggessions/Issues)

I'm raising a complaint about Amount sent to Union Bank of India account in Suggessions/Issues (specifically: Chargeback raised by sender Bank).
I tried the usual steps but the problem persists.
Need this fixed now.


Sincerely"
email_122,business.org,4/9/21 3:19,Service Request,Credit Cards,Profile update,"All types of modification / LL TYPES OF MODIFICATION / Updation viz. AADHAR, BILL SEND FLAG, CBS CUST ID, DATE OF BIRTH, E-MAIL ID, EMPLOYEE CODE, PAN NUMBER, ADDRESS, ACCOUNT NUMBER, STANDING INSTRUCTIONS, STAFF CATOGERY, MOBILE NUMBER, ETC.","Subject: Question about Profile update – All types of modification / LL TYPES OF MODIFICATION / Updation viz. AADHAR, BILL SEND FLAG, CBS CUST ID, DATE OF BIRTH, E-MAIL ID, EMPLOYEE CODE, PAN NUMBER, ADDRESS, ACCOUNT NUMBER, STANDING INSTRUCTIONS, STAFF CATOGERY, MOBILE NUMBER, ETC. in Credit Cards

Hi there,

This is regarding my service request for Profile update (Credit Cards).
It started a few days ago and hasn't been resolved.
Not sure what else you need.


Cheers"
email_145,anothercorp.net,7/13/21 22:36,Service Request,Credit Cards,Card Not Activated,Temporary Block,"Subject: Need assistance: Card Not Activated – Temporary Block

Hey,

This is regarding my service request for Card Not Activated (Credit Cards).
I got an error and couldn't complete what I was doing.
ASAP please.


Thanks"
email_505,business.org,11/12/21 2:16,Service Request,Credit Cards,Card Not Activated,Hotlisted / Blocked Card,"Subject: Issue with Card Not Activated – Hotlisted / Blocked Card (Service Request)

Hi team,

I'm reaching out about Card Not Activated under Credit Cards (specifically: Hotlisted / Blocked Card).
I was told this would be fixed, but I haven't heard back.
Not sure what else you need.


— Sent from my phone"
email_636,client.com,4/10/21 17:07,Query,NRI Customers,Fixed Deposit Renewal,N/A,"Subject: Issue with Fixed Deposit Renewal (Query)

Hi there,

I'm reaching out about Fixed Deposit Renewal under NRI Customers.
I don't have the exact date/time right now.


— Sent from my phone"
email_403,anothercorp.net,2/26/21 17:40,Complaint,Credit Cards,Getting error DEBIT TIMEOUT while doing Transaction,Getting error DEBIT TIMEOUT while doing Transaction,"Subject: Need assistance: Getting error DEBIT TIMEOUT while doing Transaction – Getting error DEBIT TIMEOUT while doing Transaction

To whom it may concern,

I'm following up on Getting error DEBIT TIMEOUT while doing Transaction (specifically: Getting error DEBIT TIMEOUT while doing Transaction).
I don't have the exact date/time right now.


Thanks"
email_510,anothercorp.net,5/1/21 17:14,Service Request,NRI Customers,Conversion of Account,Non-Resident to Resident,"Subject: Service Request: Help with Conversion of Account – Non-Resident to Resident (NRI Customers)

To whom it may concern,

I'm following up on Conversion of Account (specifically: Non-Resident to Resident).
I don't have the exact date/time right now.


Regards"
email_268,business.org,1/18/21 18:35,Complaint,Credit Cards,Stmt not received,Non-receipt of Statement to e-mail id of the Cardholder,"Subject: Need assistance: Stmt not received – Non-receipt of Statement to e-mail id of the Cardholder

I'm reaching out about Stmt not received under Credit Cards (specifically: Non-receipt of Statement to e-mail id of the Cardholder).
I don't have the exact date/time right now.
ASAP please.
I don't have the docs handy.


Regards"
email_327,client.com,9/4/21 9:06,Complaint,Credit Cards,Stmt not received,Non-receipt of Statement to e-mail id of the Cardholder,"Subject: Question about Stmt not received – Non-receipt of Statement to e-mail id of the Cardholder in Credit Cards

Hey,

I need help with Stmt not received in Credit Cards (specifically: Non-receipt of Statement to e-mail id of the Cardholder).
It started a few days ago and hasn't been resolved.


Thanks"
email_97,anothercorp.net,10/3/21 16:41,Complaint,Union Voice Assistant (UVA),Fund Transfer,Transaction Not Initiated by Me (Disable Skill),"Subject: Issue with Fund Transfer – Transaction Not Initiated by Me (Disable Skill) (Complaint)

Hi there,

I need help with Fund Transfer in Union Voice Assistant (UVA) (specifically: Transaction Not Initiated by Me (Disable Skill)).
I was told this would be fixed, but I haven't heard back.
This is urgent.
I don't have the docs handy.


Sincerely"
email_424,business.org,11/26/21 10:22,Service Request,Credit Cards,Add-on card,Request to add-on card to my wife/children/parents,"Subject: Service Request: Help with Add-on card – Request to add-on card to my wife/children/parents (Credit Cards)

Hello,

I need help with Add-on card in Credit Cards (specifically: Request to add-on card to my wife/children/parents).
I was told this would be fixed, but I haven't heard back.
Please sort this today.
Not sure what else you need.


Regards"
email_143,business.org,5/1/21 20:29,Complaint,Credit Cards,Getting error RISK THRESHOLD EXCEEDED - RISK DECLINES while doing Transaction,Getting error RISK THRESHOLD EXCEEDED - RISK DECLINES while doing Transaction,"Subject: Follow-up on complaint — Getting error RISK THRESHOLD EXCEEDED - RISK DECLINES while doing Transaction – Getting error RISK THRESHOLD EXCEEDED - RISK DECLINES while doing Transaction

Hi there,

I'm following up on Getting error RISK THRESHOLD EXCEEDED - RISK DECLINES while doing Transaction (specifically: Getting error RISK THRESHOLD EXCEEDED - RISK DECLINES while doing Transaction).
I was told this would be fixed, but I haven't heard back.
Not sure what else you need.


Cheers"
email_138,business.org,7/16/21 22:15,Complaint,Credit Cards,Renewal of expired Card,N/A,"Subject: Need assistance: Renewal of expired Card

Hello,

I'm reaching out about Renewal of expired Card under Credit Cards.
I was told this would be fixed, but I haven't heard back.
ASAP please.
Let me know if you need anything else.


Thanks"
email_297,business.org,7/13/21 16:08,Complaint,NRI Customers,Internet Banking,Registration of Net banking,"Subject: Need assistance: Internet Banking – Registration of Net banking

To whom it may concern,

I need help with Internet Banking in NRI Customers (specifically: Registration of Net banking).
I was told this would be fixed, but I haven't heard back.
Let me know if you need anything else.


— Sent from my phone"
email_703,client.com,12/25/21 23:43,Service Request,NRI Customers,Conversion of Account,Resident to Non-Resident,"Subject: Need assistance: Conversion of Account – Resident to Non-Resident

This is regarding my service request for Conversion of Account (NRI Customers).
I tried the usual steps but the problem persists.
Need this fixed now.
I already shared some details before.


Best"
email_464,client.com,5/21/21 8:15,Query,NRI Customers,Interest Rates query,Query for Interest Rates query for NRE/NRO Term Deposit,"Subject: Query: Help with Interest Rates query – Query for Interest Rates query for NRE/NRO Term Deposit (NRI Customers)

To whom it may concern,

I'm reaching out about Interest Rates query under NRI Customers (specifically: Query for Interest Rates query for NRE/NRO Term Deposit).
I don't have the exact date/time right now.


Regards"
email_656,anothercorp.net,4/3/21 14:06,Service Request,Credit Cards,Statement Request,N/A,"Subject: Question about Statement Request in Credit Cards

Hi there,

I'm reaching out about Statement Request under Credit Cards.
Please process this request and let me know what you need from me.
ASAP please.
I don't have the docs handy.


Best"
email_308,client.com,11/8/21 6:21,Type,Area,Sub Area,Child Sub Area,"Subject: Follow-up on type — Sub Area – Child Sub Area

To whom it may concern,

I need help with Sub Area in Area (specifically: Child Sub Area).
I got an error and couldn't complete what I was doing.


— Sent from my phone"
email_160,anothercorp.net,7/2/21 1:38,Service Request,Credit Cards,Card limit enhancement,I want to increase my card limit (Staff),"Subject: Issue with Card limit enhancement – I want to increase my card limit (Staff) (Service Request)

Hey,

I need help with Card limit enhancement in Credit Cards (specifically: I want to increase my card limit (Staff)).
It started a few days ago and hasn't been resolved.
Please sort this today.
Let me know if you need anything else.


Sincerely"
email_167,client.com,12/31/21 8:17,Service Request,NRI Customers,KYC updation,Mobile Number Update,"Subject: Question about KYC updation – Mobile Number Update in NRI Customers

Hi team,

This is regarding my service request for KYC updation (NRI Customers).
It started a few days ago and hasn't been resolved.


Thanks"
email_962,anothercorp.net,9/28/21 16:32,Query,NRI Customers,Interest Rates query,Query for Interest Rates query for NRE/NRO Term Deposit,"Subject: Question about Interest Rates query – Query for Interest Rates query for NRE/NRO Term Deposit in NRI Customers

To whom it may concern,

This is regarding my query for Interest Rates query (NRI Customers).
It started a few days ago and hasn't been resolved.


Best"
